1,102,5,3,5,304
2,105,1,1,6,257
3,102,1,1,3,32
1,105,2,3,3,406
3,102,5,9,4,4
2,105,5,2,2,314
1,105,5,9,1,160
2,105,1,3,1,14
1,104,3,3,4,79
1,105,4,5,1,196
2,104,2,7,5,105
4,103,5,7,6,360
3,103,1,4,4,84
2,101,1,2,2,435
1,101,3,2,3,190
5,104,4,3,2,235
4,103,5,2,2,479
2,104,5,5,5,275
1,102,1,6,2,258
2,103,2,1,3,50
4,105,2,5,2,118
2,102,4,6,6,109
2,101,4,8,4,1
3,101,2,9,3,307
3,103,5,4,2,87
2,101,4,5,6,55
2,104,1,2,3,328
1,102,3,9,3,302
3,104,5,1,6,210
5,101,5,7,2,208
1,104,4,7,2,72
4,105,4,9,4,443
3,101,5,2,4,492
4,102,2,7,3,24
3,104,2,3,4,477
5,104,1,3,1,28
4,103,2,9,5,240
5,101,5,8,1,338
4,102,4,2,1,390
2,102,1,2,2,438
4,103,5,9,4,435
2,105,3,6,4,260
1,101,1,6,2,187
4,104,2,6,2,77
1,105,2,6,1,63
2,103,4,6,5,482
3,104,1,4,3,306
3,105,5,8,3,28
2,104,1,1,5,135
4,103,1,9,5,398
5,103,5,4,3,59
1,105,5,2,1,295
2,102,2,7,2,450
5,102,3,4,4,52
4,102,3,3,2,457
3,105,2,8,2,129
3,103,1,9,1,122
3,102,5,1,2,354
3,102,1,8,1,103
5,102,4,3,4,425
3,104,2,8,5,482
2,101,4,4,3,314
5,103,4,5,3,331
4,101,1,9,3,353
3,105,3,8,2,28
2,104,1,9,1,326
1,104,1,5,1,495
3,103,2,2,1,209
3,102,2,3,5,374
3,104,4,4,5,236
1,102,1,9,5,42
3,102,5,5,2,401
2,105,3,5,2,426
1,101,5,8,3,180
5,101,5,1,5,82
5,105,5,4,5,170
5,104,4,2,5,468
5,102,5,9,1,89
1,102,3,3,3,254
5,104,4,7,6,81
2,101,2,6,3,499
1,105,4,3,2,156
1,104,4,2,3,316
4,101,1,7,1,101
3,105,3,1,5,260
2,101,3,1,6,100
1,102,2,9,1,373
1,101,1,4,6,253
4,101,5,8,3,323
2,104,2,5,6,156
1,102,3,2,1,393
4,102,3,1,1,165
5,103,4,9,2,251
3,105,3,3,4,44
1,102,5,5,3,176
1,102,4,8,5,143
4,101,4,2,6,308
2,101,5,5,3,299
5,101,5,5,6,313
2,102,5,3,3,479
3,104,3,4,5,154
1,102,4,2,5,295
4,103,2,4,6,69
4,105,4,7,4,411
1,102,4,1,4,3
5,102,4,6,2,3
1,103,3,1,1,295
1,101,5,4,1,217
5,104,1,4,1,370
1,101,4,9,5,383
2,103,4,5,6,55
4,101,5,5,2,250
4,102,1,6,5,337
4,103,2,9,3,278
2,103,5,3,5,113
4,103,5,9,3,90
2,101,1,4,5,146
3,101,3,6,2,264
5,105,4,5,1,354
4,105,3,6,1,483
1,101,4,4,2,27
5,104,2,5,1,291
5,105,3,4,5,211
1,103,2,5,2,478
5,104,1,5,3,409
5,102,4,3,4,494
1,104,5,5,4,190
2,105,3,5,6,434
5,103,4,5,4,341
2,103,2,2,6,214
4,105,2,7,3,236
4,103,4,3,3,122
5,103,3,6,2,406
1,102,3,3,6,392
3,103,4,3,4,43
1,104,3,9,1,374
1,105,5,2,6,128
1,101,2,5,5,430
4,104,4,2,6,224
3,102,3,4,6,338
3,103,1,1,5,67
5,101,3,2,3,320
2,101,3,5,2,163
1,105,4,6,1,49
3,104,5,8,4,247
5,102,4,8,5,428
4,101,5,1,3,42
1,102,3,8,6,243
5,105,4,4,5,318
1,103,2,1,3,139
4,101,5,2,4,314
3,104,4,6,6,460
4,101,2,4,1,35
1,104,1,7,2,335
1,105,5,6,1,225
3,101,4,5,4,266
3,105,2,8,4,88
5,103,1,3,1,478
4,104,5,2,5,71
5,103,4,8,1,198
3,104,1,6,5,302
3,101,3,7,3,56
2,104,2,1,3,138
5,103,2,2,5,324
1,102,1,1,4,361
4,104,1,7,1,198
4,103,2,5,2,8
2,102,2,9,3,437
5,102,3,4,5,297
4,102,3,6,6,201
3,101,4,5,3,380
1,103,5,5,4,254
4,105,2,4,2,409
5,104,3,5,4,478
3,105,5,9,1,305
3,103,4,2,5,215
2,102,5,4,2,221
3,104,4,9,3,355
4,104,1,8,1,319
4,105,4,8,3,114
4,105,4,7,5,471
2,104,2,8,6,79
2,104,2,1,6,187
4,103,2,3,6,180
5,105,5,8,5,176
4,102,5,1,4,387
5,105,2,4,1,36
4,102,4,4,1,424
2,104,5,4,5,383
5,103,5,1,3,24
2,103,3,2,6,449
1,101,1,1,6,57
5,101,2,5,1,37
1,101,5,6,6,226
4,103,5,7,1,417
2,105,1,8,4,325
5,102,3,9,6,310
5,101,2,8,2,321
3,101,1,2,2,19
2,102,1,4,6,133
4,102,3,5,4,104
2,101,4,4,1,352
2,104,3,1,1,358
4,101,2,2,3,221
5,102,3,3,1,319
3,103,3,3,3,143
5,103,3,4,5,168
3,102,3,5,4,5
5,103,2,1,3,212
1,105,3,8,6,202
4,102,2,4,1,302
1,102,5,9,1,344
1,103,5,9,5,252
4,102,5,1,4,326
1,102,4,8,3,269
4,105,2,4,5,219
5,105,2,4,5,108
1,103,4,2,4,369
5,101,3,2,6,131
3,102,1,7,3,1
1,105,2,5,2,11
3,105,3,5,5,437
5,104,4,3,1,130
4,103,3,6,2,488
1,105,2,5,2,203
3,101,5,3,6,180
3,101,3,8,3,491
1,101,5,1,1,471
1,102,3,3,1,81
2,105,4,7,2,288
3,101,2,5,1,224
5,103,1,1,2,12
4,102,5,2,4,27
1,103,5,8,6,445
3,104,5,5,1,277
2,102,3,3,5,438
3,102,2,8,3,223
4,104,2,4,4,299
5,104,2,3,2,282
2,103,5,9,5,239
1,105,5,9,1,38
3,104,3,8,2,180
1,101,3,1,2,40
3,105,2,9,6,407
5,101,3,3,3,72
2,102,2,3,6,266
2,101,4,9,6,251
2,104,2,9,6,466
3,101,4,6,1,231
4,104,4,7,3,382
4,102,2,8,6,11
5,103,3,6,5,123
3,101,5,1,2,491
4,105,1,1,3,380
4,104,3,6,5,500
5,102,3,9,6,355
2,104,2,4,5,30
1,104,1,8,2,212
5,102,1,3,1,460
4,104,4,3,1,99
2,102,4,4,4,42
1,105,4,8,6,379
1,105,5,7,4,394
4,104,5,5,2,156
4,102,3,7,5,197
4,105,4,4,4,379
3,103,3,6,4,191
3,101,1,8,3,472
2,103,2,3,3,221
2,105,5,3,6,414
3,104,1,4,6,468
2,102,5,3,3,198
3,102,2,5,6,109
4,105,1,6,5,66
4,105,5,8,6,306
2,103,4,4,3,403
3,102,4,5,1,336
4,104,5,5,5,25
1,105,3,7,4,331
4,102,4,1,3,100
3,104,1,2,6,286
5,105,2,6,6,500
4,104,2,4,5,76
3,101,4,4,4,301
2,101,2,2,1,63
5,104,4,2,5,247
3,101,2,2,3,34
2,102,5,9,5,347
5,101,2,6,2,80
4,101,1,4,1,117
4,103,4,2,4,198
5,103,5,3,1,460
1,104,1,6,1,281
5,104,2,7,1,308
4,104,2,8,3,67
5,102,3,3,4,188
1,103,4,5,5,346
3,103,4,7,3,28
4,102,3,4,5,33
1,102,4,2,6,192
3,105,2,4,1,156
4,103,3,2,2,125
2,103,4,8,1,201
3,104,3,5,5,373
2,102,1,4,3,300
2,104,2,9,1,490
3,103,5,2,6,121
2,103,1,6,2,159
4,104,1,7,3,151
4,105,2,1,3,270
1,101,4,4,4,350
3,105,2,4,6,165
3,103,4,9,2,13
1,103,5,8,5,485
4,101,2,9,1,499
5,101,4,7,5,131
4,105,2,8,3,424
4,101,3,9,5,18
4,104,5,1,6,462
1,103,5,7,2,483
3,104,4,7,6,258
2,102,4,7,5,467
3,105,5,4,3,222
4,104,5,6,1,192
5,103,2,3,4,229
1,102,4,1,4,36
5,103,4,6,3,434
5,104,3,7,1,145
1,104,4,1,6,12
1,103,5,4,5,479
1,101,1,8,4,139
2,105,5,2,2,130
2,104,4,6,3,230
1,105,3,1,3,155
1,105,2,9,2,385
5,105,2,5,4,255
3,102,3,4,2,164
3,103,1,5,4,62
2,102,2,8,1,48
4,103,3,4,6,29
5,105,4,2,4,397
2,103,3,2,3,209
2,102,4,2,1,432
3,104,4,6,4,158
4,103,2,5,3,220
2,105,5,6,3,36
2,101,2,4,3,251
2,101,5,9,4,263
4,101,4,1,6,154
3,102,2,6,6,41
1,102,2,6,3,85
1,103,4,8,6,416
2,103,1,5,1,98
1,105,3,7,1,91
1,101,2,8,6,334
2,102,1,8,1,448
1,105,2,8,6,447
3,101,3,5,2,55
5,103,2,7,5,473
4,102,1,1,4,212
3,101,2,6,1,302
5,103,2,3,2,314
5,103,5,3,1,447
2,103,3,2,4,468
4,104,2,8,2,361
3,101,3,9,5,90
4,101,4,1,5,185
4,104,5,4,4,187
3,103,5,1,6,2
4,104,1,2,6,8
5,105,4,7,5,165
1,102,2,4,3,296
3,103,4,2,5,423
4,103,4,2,1,370
5,103,2,1,3,75
2,105,4,3,3,87
4,105,5,7,6,369
5,105,3,3,1,492
5,102,3,9,3,491
2,104,4,9,4,482
5,104,4,2,2,119
1,103,2,4,3,29
2,101,2,1,4,417
2,105,2,7,6,397
4,104,5,6,4,278
3,101,5,2,2,259
4,102,3,7,2,56
2,103,4,2,6,448
3,101,5,1,1,166
5,105,4,7,6,212
3,103,1,8,5,154
2,104,2,7,4,216
3,104,2,3,4,17
4,105,4,5,6,7
4,104,1,7,1,341
4,101,1,3,6,302
1,101,2,3,4,127
1,104,5,8,2,20
5,105,3,2,3,122
4,105,2,2,6,257
4,101,4,4,1,458
2,102,3,7,3,398
5,104,2,9,1,452
1,101,2,7,2,186
2,101,2,5,1,230
3,101,1,8,4,400
4,103,4,3,3,96
5,101,5,3,5,188
4,104,1,1,1,186
5,104,3,8,4,60
1,104,4,2,6,381
3,101,1,9,1,499
5,103,4,9,1,291
1,104,4,1,6,333
5,105,5,2,5,159
1,105,3,3,3,122
1,104,4,3,6,205
2,103,5,6,4,380
1,101,4,4,2,9
4,103,1,3,4,260
4,102,3,3,2,417
3,105,1,5,2,158
2,101,4,9,3,159
3,102,3,1,6,115
1,102,1,9,5,64
4,101,1,3,3,272
5,101,4,1,2,101
4,101,3,1,3,107
1,102,5,8,6,98
3,105,3,3,4,246
2,104,1,7,2,23
2,101,4,4,2,459
4,101,1,1,3,188
5,103,5,5,1,229
5,103,2,6,2,203
5,101,3,7,1,19
2,105,3,2,1,229
3,101,2,2,4,424
3,104,2,1,4,494
5,102,1,2,4,92
5,103,3,3,2,406
4,104,3,5,5,493
3,105,5,1,3,197
4,104,1,4,2,445
1,101,2,6,2,285
3,103,3,4,2,4
1,104,5,8,5,30
2,101,2,3,6,422
4,104,4,5,5,313
5,103,2,6,4,307
4,104,1,8,6,490
3,105,5,2,3,3
3,105,3,8,1,62
1,103,3,9,2,412
1,103,2,4,2,88
3,102,3,8,3,156
5,105,4,1,3,263
5,103,5,9,5,294
4,105,2,7,6,171
4,102,5,2,4,2
2,101,5,9,1,44
4,103,4,6,1,120
1,103,5,3,4,325
4,105,5,8,2,4
1,101,4,9,3,500
2,102,5,3,3,489
2,102,5,6,6,138
4,102,3,2,6,486
1,105,1,6,4,292
2,102,3,8,1,41
2,101,5,6,2,264
1,101,1,7,1,50
2,102,2,6,2,381
1,104,4,9,4,314
3,101,3,2,4,115
1,103,3,8,2,12
2,103,4,8,6,425
1,102,2,7,5,194
5,101,2,6,6,224
1,101,2,4,6,266
2,104,4,3,5,129
4,101,3,9,4,427
1,103,2,9,1,111
1,103,1,8,2,231
1,105,1,9,1,357
1,102,1,9,1,470
5,105,4,1,3,215
3,101,3,5,6,432
3,102,5,7,1,81
5,105,5,4,4,75
3,101,5,3,5,425
1,105,5,9,2,46
3,105,2,8,3,39
5,103,3,3,3,393
4,103,1,7,6,363
1,101,4,9,4,25
5,101,3,3,5,297
4,105,3,1,4,61
3,105,5,7,1,239
1,105,4,7,1,62
1,105,1,9,6,433
3,102,3,4,5,442
4,104,1,2,5,478
3,103,4,6,4,332
3,104,2,2,5,207
2,103,2,6,4,167
5,101,2,2,5,128
3,102,4,5,6,408
1,104,1,8,2,368
4,102,2,9,5,235
3,104,2,8,5,333
3,101,1,5,5,120
2,105,4,3,4,236
4,105,4,7,1,45
5,101,4,5,3,272
5,103,3,5,6,466
4,105,2,5,4,54
3,102,5,5,2,477
4,104,4,7,3,152
5,104,3,5,3,181
5,105,2,7,2,117
3,105,5,2,1,376
4,104,3,6,6,233
2,103,2,4,5,243
4,102,2,5,4,397
3,103,4,9,2,151
3,103,2,2,5,495
4,101,4,5,2,242
1,101,3,2,5,443
4,105,4,9,1,30
3,105,3,8,3,199
3,102,2,4,2,107
4,103,4,1,4,312
2,104,5,8,1,271
4,102,2,4,1,266
2,105,2,3,4,357
5,101,1,9,1,175
2,103,3,1,6,491
3,103,4,5,2,401
3,103,5,7,6,429
1,102,3,4,4,460
4,103,4,9,6,267
2,102,5,5,3,245
3,103,5,3,3,104
4,101,1,2,1,386
5,101,2,1,5,446
2,104,3,3,2,205
3,101,2,8,1,211
4,102,3,5,5,173
2,101,1,5,1,261
5,105,5,3,6,214
1,103,4,9,6,490
5,103,1,9,6,21
3,105,4,2,6,401
2,101,3,9,6,275
2,105,4,2,3,383
2,103,5,2,1,62
2,101,2,9,1,149
3,105,4,6,3,426
3,101,5,1,1,220
1,104,4,1,2,444
2,104,1,2,6,7
1,104,3,8,2,381
2,101,1,5,1,69
4,103,3,1,1,242
1,104,2,6,6,310
5,103,1,4,3,187
3,103,5,4,4,467
3,101,2,9,6,270
3,104,3,9,6,240
5,101,4,4,5,22
3,102,4,3,6,377
2,103,4,7,4,120
1,104,5,8,6,28
3,102,3,6,3,230
3,103,5,1,4,171
2,104,3,5,3,291
3,105,3,5,4,142
3,103,5,8,6,152
3,104,2,9,2,369
1,101,3,9,1,376
2,101,4,6,1,488
5,102,3,7,4,392
1,105,1,5,1,145
5,103,5,8,3,135
3,101,2,1,4,119
3,102,1,7,5,200
2,105,4,5,4,164
4,104,4,9,5,37
2,105,3,1,4,268
5,103,4,7,6,477
1,103,5,3,3,463
2,104,4,5,2,308
3,101,2,3,5,500
4,103,1,1,4,190
3,102,5,6,5,32
3,105,3,1,1,121
2,105,1,9,5,144
1,105,4,3,6,38
2,103,2,5,5,254
2,101,5,2,5,354
5,104,2,1,5,49
2,102,3,9,1,226
4,101,1,1,4,229
2,104,2,7,4,331
1,105,2,9,6,18
1,101,5,2,1,330
5,101,5,1,6,121
1,103,5,3,2,381
5,104,4,8,3,91
1,104,4,4,6,442
4,102,3,4,1,11
1,103,5,1,3,484
5,102,5,9,6,107
3,102,4,3,3,365
4,101,4,3,5,18
2,103,3,4,4,217
4,102,2,7,6,28
5,105,4,9,1,478
4,102,3,1,4,133
2,102,4,3,3,238
4,101,2,1,2,87
2,105,2,1,4,416
4,103,5,8,6,404
2,103,2,3,6,186
3,105,1,2,4,18
2,104,5,3,6,340
1,102,3,3,2,14
1,104,2,6,4,235
4,104,4,7,4,365
2,101,2,4,4,137
4,105,1,4,5,172
3,103,5,9,2,356
4,103,2,1,5,258
3,104,5,6,3,174
4,104,5,6,1,429
5,103,2,4,4,177
2,101,3,2,1,479
1,102,3,3,1,208
2,102,4,2,3,282
5,101,2,4,1,452
5,101,3,4,6,234
5,104,5,4,1,416
1,104,4,3,2,99
3,103,1,4,3,384
3,105,4,5,1,279
3,101,4,7,3,41
2,101,2,4,1,392
4,104,2,1,4,375
4,102,1,6,6,146
2,104,2,7,2,414
5,101,5,6,5,8
4,101,1,4,6,114
1,103,4,3,1,86
1,104,3,9,3,86
3,101,5,8,4,370
2,102,2,2,2,55
3,105,4,2,4,472
2,105,3,3,5,307
5,102,1,7,2,497
3,103,1,3,4,403
5,104,5,5,4,316
5,104,3,1,3,206
1,103,1,7,3,205
3,104,5,4,5,431
3,101,5,8,6,418
4,105,4,5,3,363
5,105,1,6,4,21
4,103,4,6,1,207
3,102,2,5,2,4
5,102,4,5,4,142
2,103,5,4,3,438
5,101,1,1,2,415
2,102,3,6,5,159
1,103,1,8,5,327
3,105,1,5,2,10
1,105,4,7,3,218
1,102,1,6,5,25
2,101,4,6,3,204
4,103,4,6,1,199
2,102,4,2,2,225
2,102,1,8,2,308
5,105,3,1,4,187
4,104,1,1,5,131
1,104,4,9,2,285
1,103,2,3,6,10
2,103,1,1,1,19
2,105,1,3,1,275
1,105,4,5,1,371
1,102,5,3,1,29
4,103,4,8,6,135
1,104,3,9,4,68
3,101,3,2,5,49
4,103,3,3,3,126
3,104,2,2,6,500
3,104,5,4,2,278
1,102,2,3,3,312
2,102,3,8,1,370
2,103,1,5,5,451
5,102,2,6,1,91
5,103,4,9,4,43
1,103,5,4,1,324
4,104,1,7,5,274
1,102,2,7,2,284
1,105,1,6,1,74
2,104,5,7,5,106
2,101,4,9,5,123
4,103,3,1,5,378
4,104,3,8,2,431
5,101,5,8,3,1
2,101,5,9,5,142
4,105,3,4,1,343
5,102,4,1,4,118
5,104,3,8,5,137
2,105,1,3,4,436
1,105,1,1,6,431
4,103,3,1,3,228
1,102,5,6,1,115
1,101,2,2,6,311
3,104,1,9,5,252
2,104,4,3,5,456
4,102,1,5,4,472
4,101,2,9,1,218
3,103,2,1,3,227
1,104,2,1,4,361
1,104,3,6,2,133
5,102,1,9,3,223
4,102,4,2,5,415
4,104,2,5,5,351
4,102,5,1,1,187
4,104,1,7,3,38
4,103,1,9,5,417
5,101,1,3,3,419
5,101,3,6,2,263
1,101,2,3,6,87
2,103,4,2,3,80
5,104,5,7,4,87
1,105,5,3,4,210
1,102,5,6,6,424
3,101,4,2,3,234
4,105,4,1,2,493
4,105,1,4,3,81
2,102,2,9,2,495
2,101,1,9,6,344
5,103,5,3,2,187
5,103,5,7,4,450
1,102,4,5,6,169
4,101,1,7,5,72
4,101,2,8,2,198
5,104,3,4,2,313
1,101,5,7,3,228
4,102,2,7,1,341
3,101,3,2,3,202
3,102,2,7,6,352
1,104,4,5,3,337
3,103,5,9,6,403
2,103,4,4,6,359
4,102,1,3,3,388
4,102,3,5,2,404
2,101,5,9,2,52
1,105,1,8,4,364
3,103,4,7,3,320
3,104,2,3,3,346
3,101,2,4,3,489
1,103,1,1,3,129
1,102,5,3,1,23
4,101,2,4,2,494
3,103,4,4,3,127
4,101,5,5,3,360
4,105,5,2,4,340
5,101,2,1,5,429
1,103,1,8,3,291
2,102,1,5,3,135
4,103,5,2,2,45
3,104,3,6,2,317
3,102,5,6,1,168
1,101,2,7,4,306
5,101,5,9,6,207
5,104,4,3,4,325
5,104,5,6,3,218
5,105,5,7,5,94
3,105,1,3,6,350
5,103,5,1,4,474
5,103,3,5,6,253
4,101,1,4,1,127
1,103,5,7,4,50
1,103,2,2,2,231
3,104,4,1,3,113
5,101,1,9,2,216
3,103,5,6,3,198
5,102,3,9,4,376
2,104,1,6,6,308
3,104,5,1,1,473
3,104,4,8,3,479
2,101,4,7,4,127
3,104,4,1,2,385
5,102,5,6,3,184
2,103,2,6,2,69
2,105,2,3,1,202
3,104,2,1,3,420
5,101,3,7,1,399
4,105,4,3,3,371
5,105,3,3,6,159
3,101,2,2,2,62
2,105,5,8,1,145
5,104,1,9,4,345
1,102,5,8,3,439
1,105,4,2,3,270
1,104,2,6,1,267
5,103,2,5,6,202
5,102,3,7,6,366
5,102,3,2,4,171
3,102,5,2,2,47
3,104,4,1,4,54
5,103,4,5,6,115
1,103,3,9,3,319
3,103,3,2,2,226
2,104,5,5,6,240
4,104,4,2,5,210
2,104,1,5,2,456
4,102,2,1,1,76
4,103,4,5,2,198
5,105,5,9,6,84
4,105,1,7,3,294
4,103,3,7,6,122
2,103,3,8,1,74
3,103,4,2,3,245
4,104,2,2,1,358
5,105,5,1,6,158
2,103,4,9,1,215
3,103,4,1,5,72
3,103,3,9,4,142
5,102,2,8,5,127
5,103,2,6,4,211
5,102,5,9,4,204
4,105,3,5,2,398
2,105,5,5,5,133
4,102,3,9,1,109
3,104,4,6,1,333
4,105,3,5,1,499
4,104,5,5,4,468
3,105,4,5,4,426
2,101,2,2,3,441
2,105,4,5,4,315
1,103,2,2,1,158
3,105,3,6,2,79
5,102,4,8,3,327
1,103,5,3,4,282
2,105,2,9,3,466
1,105,5,9,5,19
3,103,1,5,2,271
3,103,2,4,5,271
1,101,3,7,6,401
4,103,3,1,1,141
2,102,2,5,1,220
5,102,2,7,1,95
4,101,1,1,3,348
4,103,1,2,2,301
4,104,3,4,5,272
1,104,5,8,6,270
5,104,5,8,6,21
4,102,2,1,5,483
3,101,1,2,4,490
5,102,5,9,3,192
2,101,3,8,1,285
1,101,2,1,4,166
5,104,2,5,5,489
1,104,5,2,6,478
5,103,1,7,2,477
1,104,3,3,3,31
5,104,4,6,5,293
1,102,1,3,4,440
3,104,3,8,6,35
1,105,3,3,2,7
4,103,3,6,6,342
3,103,5,2,1,256
3,103,3,7,3,485
1,102,2,5,5,428
3,103,2,1,2,119
2,105,1,9,4,377
5,104,1,8,6,323
5,102,3,9,4,187
1,101,1,7,1,198
2,102,4,5,2,307
4,103,5,5,5,163
4,105,4,4,2,227
4,104,3,1,2,425
2,101,5,1,2,50
1,105,4,2,3,50
4,103,2,5,1,448
5,101,3,2,6,100
1,103,3,9,1,420
5,105,3,8,5,114
2,101,3,5,1,366
1,105,3,9,6,420
1,104,5,5,4,410
2,105,2,5,5,334
2,101,1,8,5,394
4,105,2,7,3,28
5,101,2,5,4,206
5,101,2,3,4,151
1,104,4,5,5,335
1,102,4,6,1,357
4,105,3,6,3,196
5,104,1,1,2,336
1,104,2,5,3,156
4,102,4,1,4,453
1,102,3,7,6,135
4,104,4,3,5,330
1,102,4,4,6,3
1,103,3,7,6,14
3,103,1,5,1,141
2,102,4,1,3,72
2,103,5,4,1,463
5,101,3,8,2,464
1,103,3,2,2,315
2,101,5,8,4,490
3,102,4,8,2,271
3,101,2,3,5,139
4,101,4,8,2,490
5,102,1,9,5,287
5,102,5,8,5,384
1,104,4,4,6,250
5,102,4,2,2,206
2,104,1,2,3,149
4,102,2,1,4,494
2,103,4,1,2,129
5,101,3,4,4,272
1,104,3,4,4,161
4,103,5,5,4,353
2,102,2,4,5,234
4,103,5,9,2,346
1,104,2,6,5,400
4,104,5,3,5,292
1,103,2,1,1,493
2,105,5,4,5,359
2,101,2,8,4,441
1,101,4,8,1,345
5,105,2,3,4,56
5,101,3,4,3,441
3,102,2,5,1,189
5,102,4,5,4,288
5,102,2,7,3,28
1,105,4,7,2,300
1,104,3,4,1,403
4,105,2,6,3,464
1,101,2,1,6,111
5,101,3,8,4,95
3,105,5,2,4,247
2,103,2,5,6,454
5,104,4,7,5,255
2,101,4,3,2,239
2,102,2,8,2,325
4,105,2,2,2,50
5,104,5,7,1,319
1,105,3,1,4,193
4,104,1,1,3,210
1,105,3,5,5,481
1,103,2,7,6,204
4,102,5,8,5,91
1,102,3,5,2,277
1,102,3,4,2,154
2,102,2,3,3,89
3,101,3,1,4,354
1,105,2,5,3,164
2,104,1,5,4,497
3,102,4,1,3,131
2,103,2,9,6,129
3,101,4,5,1,39
5,103,3,7,6,33
5,103,2,5,3,54
2,103,5,1,2,119
5,103,3,7,1,374
2,102,5,2,4,146
4,104,3,1,3,35
1,101,1,1,1,52
3,104,1,2,2,480
3,103,1,3,3,192
1,101,4,4,2,140
3,101,4,7,1,444
1,104,3,2,1,238
4,102,2,5,2,255
4,103,5,4,3,182
3,102,3,3,5,319
2,103,1,9,3,351
3,101,1,7,3,428
1,101,5,7,5,407
5,103,3,3,2,438
3,104,2,8,6,379
3,102,3,7,1,122
1,101,1,3,4,310
4,104,3,1,4,79
4,101,2,5,3,58
5,101,4,5,1,288
1,104,3,2,1,216
1,102,1,5,2,179
1,104,3,9,2,406
3,104,3,5,4,296
4,102,5,5,3,141
2,102,4,5,6,241
2,104,2,6,5,360
2,104,5,7,5,295
5,104,5,5,1,179
5,105,2,7,6,56
4,103,5,2,3,475
5,105,5,5,1,189
3,103,2,8,6,49
1,101,4,7,6,447
3,102,4,1,4,189
5,104,4,2,3,432
4,102,4,9,1,147
3,101,1,8,3,325
1,104,3,5,5,121
5,101,4,8,6,6
3,104,4,4,6,3
5,103,5,2,6,343
5,103,4,3,6,497
4,103,2,4,2,144
2,103,4,6,1,484
1,104,4,3,3,97
5,101,1,6,5,46
3,105,4,8,6,113
4,104,3,9,2,124
3,101,4,9,3,483
1,103,4,2,3,402
5,105,2,8,2,341
1,103,2,8,6,179
1,103,3,3,4,161
1,101,5,7,3,296
5,103,2,8,2,460
3,104,2,6,1,360
3,101,4,4,4,254
4,105,1,4,4,57
3,105,3,2,5,140
4,105,5,5,1,77
1,102,5,4,5,97
5,101,1,5,3,387
3,101,2,7,4,295
3,101,1,8,3,153
1,104,2,6,2,184
3,103,3,5,5,357
3,102,3,9,3,499
3,105,1,4,1,469
2,105,4,5,3,395
5,103,4,3,4,205
1,105,1,4,1,490
4,102,4,1,4,500
1,104,4,6,4,170
4,103,2,8,1,424
4,104,5,6,6,147
1,103,3,3,1,324
3,102,3,8,6,346
1,103,2,9,4,85
5,105,4,2,3,195
3,101,2,6,3,478
5,104,5,8,3,55
2,104,4,8,5,443
2,105,4,6,4,358
2,101,5,9,2,434
1,103,5,3,3,423
2,103,5,2,4,79
3,102,3,3,2,136
2,102,4,1,4,98
1,103,3,8,6,357
3,104,5,8,6,181
4,105,3,8,3,105
5,102,1,9,6,360
5,105,1,8,2,58
2,103,3,8,6,50
4,102,5,6,2,281
3,105,2,7,4,114
1,104,3,6,6,228
4,102,2,9,3,329
4,102,5,6,2,400
3,103,4,9,6,385
1,105,4,6,5,72
2,102,5,6,4,101
3,101,5,7,4,134
5,101,1,3,4,343
5,104,4,3,5,477
5,103,3,1,2,73
1,103,5,2,4,105
5,102,1,8,1,444
2,101,3,9,1,15
3,103,1,6,2,494
2,103,1,1,1,106
5,103,5,2,1,380
2,101,2,8,6,207
2,103,3,2,6,237
2,104,5,7,5,91
1,101,4,1,3,131
3,102,1,5,4,322
2,105,2,4,5,78
5,101,1,2,4,126
2,104,4,8,5,105
5,104,4,1,5,68
4,104,2,8,3,405
3,105,2,2,5,116
5,105,5,2,2,249
3,103,3,8,2,72
1,105,2,6,4,20
2,105,4,7,5,364
1,105,3,4,1,276
3,103,5,8,3,248
3,103,3,1,6,90
5,105,4,7,5,274
5,102,3,7,4,321
2,102,4,1,2,389
2,102,4,3,2,88
3,101,1,6,4,474
2,101,3,7,4,23
2,101,5,1,6,201
1,102,4,7,1,29
4,103,1,4,3,183
2,103,5,1,2,232
2,101,5,1,4,240
2,105,5,5,6,494
5,104,2,1,6,333
1,104,2,7,6,231
4,104,1,3,4,256
1,102,4,4,5,282
2,105,5,1,4,210
1,105,4,1,6,380
3,105,1,1,2,188
1,104,3,6,2,356
4,104,4,5,1,199
4,105,2,5,6,251
1,103,4,2,4,3
2,102,2,4,6,120
1,104,2,4,3,196
5,103,4,2,4,78
4,103,3,7,4,333
3,102,1,9,2,320
5,102,5,5,3,319
2,103,2,4,4,116
3,104,2,4,4,26
4,102,4,3,5,60
1,104,3,9,3,43
1,103,3,7,6,453
2,101,4,7,2,183
1,105,2,5,5,399
2,102,2,6,2,436
3,105,3,9,2,325
3,103,5,2,5,172
3,102,5,4,2,120
5,105,1,9,5,423
5,102,4,2,4,295
4,105,5,6,2,480
2,104,3,1,4,419
2,102,5,7,4,437
5,103,5,8,4,445
2,101,5,8,6,358
5,102,1,6,5,112
5,103,5,2,1,421
1,102,3,2,2,137
5,102,3,1,6,475
3,104,2,2,5,414
4,104,5,4,5,113
3,103,5,1,6,12
5,104,3,5,2,297
5,101,2,4,2,216
1,101,1,3,5,299
4,104,3,8,4,427
4,104,2,8,5,414
5,104,4,7,2,319
1,104,5,8,4,456
